date,state,district,pincode,demo_age_5_17,demo_age_17_,city
16-11-2025,Bihar,Patna,804423,0,1,patna
16-11-2025,Bihar,Patna,804426,0,2,patna
18-11-2025,Bihar,Patna,800006,0,35,patna
18-11-2025,Bihar,Patna,800025,2,5,patna
18-11-2025,Bihar,Patna,800111,5,29,patna
18-11-2025,Bihar,Patna,801103,2,72,patna
18-11-2025,Bihar,Patna,801108,5,32,patna
18-11-2025,Bihar,Patna,801109,4,78,patna
18-11-2025,Bihar,Patna,801112,1,24,patna
18-11-2025,Bihar,Patna,801505,3,61,patna
18-11-2025,Bihar,Patna,803202,7,80,patna
18-11-2025,Bihar,Patna,803203,1,3,patna
18-11-2025,Bihar,Patna,803213,1,39,patna
18-11-2025,Bihar,Patna,803214,1,27,patna
18-11-2025,Bihar,Patna,803221,3,23,patna
18-11-2025,Bihar,Patna,804453,4,108,patna
15-11-2025,Bihar,Patna,800001,4,60,patna
15-11-2025,Bihar,Patna,800002,4,29,patna
15-11-2025,Bihar,Patna,800009,1,30,patna
15-11-2025,Bihar,Patna,800012,1,10,patna
15-11-2025,Bihar,Patna,800026,1,7,patna
15-11-2025,Bihar,Patna,800111,3,25,patna
15-11-2025,Bihar,Patna,801304,0,3,patna
15-11-2025,Bihar,Patna,801502,1,13,patna
15-11-2025,Bihar,Patna,803301,1,10,patna
15-11-2025,Bihar,Patna,803302,2,28,patna
15-11-2025,Bihar,Patna,804426,1,2,patna
17-11-2025,Bihar,Patna,800007,5,61,patna
17-11-2025,Bihar,Patna,800012,2,24,patna
17-11-2025,Bihar,Patna,800018,0,7,patna
17-11-2025,Bihar,Patna,800024,0,7,patna
17-11-2025,Bihar,Patna,800027,0,8,patna
17-11-2025,Bihar,Patna,801110,5,65,patna
17-11-2025,Bihar,Patna,801507,0,9,patna
17-11-2025,Bihar,Patna,803213,5,78,patna
17-11-2025,Bihar,Patna,803301,0,19,patna
17-11-2025,Bihar,Patna,803307,0,16,patna
17-11-2025,Bihar,Patna,804401,0,1,patna
17-11-2025,Bihar,Patna,848501,0,1,patna
01-11-2025,Bihar,Patna,800009,0,34,patna
01-11-2025,Bihar,Patna,800020,0,29,patna
01-11-2025,Bihar,Patna,800026,3,2,patna
01-11-2025,Bihar,Patna,801104,5,56,patna
01-11-2025,Bihar,Patna,801108,1,24,patna
01-11-2025,Bihar,Patna,801506,1,5,patna
01-11-2025,Bihar,Patna,802160,1,6,patna
01-11-2025,Bihar,Patna,803221,0,28,patna
01-11-2025,Bihar,Patna,811302,0,1,patna
02-11-2025,Bihar,Patna,800002,0,1,patna
02-11-2025,Bihar,Patna,800003,0,2,patna
02-11-2025,Bihar,Patna,800006,0,15,patna
02-11-2025,Bihar,Patna,800008,2,35,patna
02-11-2025,Bihar,Patna,800009,0,7,patna
02-11-2025,Bihar,Patna,800016,0,6,patna
02-11-2025,Bihar,Patna,800020,2,9,patna
02-11-2025,Bihar,Patna,800030,0,1,patna
02-11-2025,Bihar,Patna,801104,0,23,patna
02-11-2025,Bihar,Patna,801109,1,29,patna
02-11-2025,Bihar,Patna,801117,0,1,patna
02-11-2025,Bihar,Patna,801118,0,2,patna
02-11-2025,Bihar,Patna,801304,0,5,patna
02-11-2025,Bihar,Patna,803201,4,28,patna
02-11-2025,Bihar,Patna,803301,0,6,patna
02-11-2025,Bihar,Patna,803302,2,12,patna
02-11-2025,Bihar,Patna,804423,0,1,patna
30-10-2025,Bihar,Patna,800004,1,15,patna
30-10-2025,Bihar,Patna,800008,4,54,patna
30-10-2025,Bihar,Patna,800024,1,6,patna
30-10-2025,Bihar,Patna,801102,0,25,patna
30-10-2025,Bihar,Patna,801103,1,49,patna
30-10-2025,Bihar,Patna,801502,1,6,patna
30-10-2025,Bihar,Patna,801506,1,7,patna
30-10-2025,Bihar,Patna,801507,0,2,patna
30-10-2025,Bihar,Patna,803202,5,56,patna
30-10-2025,Bihar,Patna,803203,0,1,patna
30-10-2025,Bihar,Patna,803303,0,12,patna
30-10-2025,Bihar,Patna,804452,5,91,patna
23-11-2025,Bihar,Patna,800003,0,1,patna
23-11-2025,Bihar,Patna,800007,0,25,patna
23-11-2025,Bihar,Patna,800009,0,12,patna
23-11-2025,Bihar,Patna,801110,0,20,patna
23-11-2025,Bihar,Patna,801304,0,5,patna
23-11-2025,Bihar,Patna,801503,2,31,patna
23-11-2025,Bihar,Patna,803211,1,3,patna
23-11-2025,Bihar,Patna,803221,1,3,patna
23-11-2025,Bihar,Patna,803302,0,10,patna
23-11-2025,Bihar,Patna,803306,0,8,patna
23-11-2025,Bihar,Patna,804423,0,1,patna
24-11-2025,Bihar,Patna,800018,0,3,patna
24-11-2025,Bihar,Patna,800020,4,28,patna
24-11-2025,Bihar,Patna,800025,0,6,patna
24-11-2025,Bihar,Patna,801103,3,32,patna
24-11-2025,Bihar,Patna,801104,5,50,patna
24-11-2025,Bihar,Patna,801109,2,40,patna
24-11-2025,Bihar,Patna,801502,0,9,patna
24-11-2025,Bihar,Patna,801503,7,50,patna
24-11-2025,Bihar,Patna,803214,1,16,patna
24-11-2025,Bihar,Patna,803302,4,32,patna
24-11-2025,Bihar,Patna,803306,0,6,patna
24-11-2025,Bihar,Patna,804453,7,59,patna
25-11-2025,Bihar,Patna,800001,2,41,patna
25-11-2025,Bihar,Patna,800008,6,64,patna
25-11-2025,Bihar,Patna,800009,3,38,patna
25-11-2025,Bihar,Patna,800013,0,5,patna
25-11-2025,Bihar,Patna,800016,1,6,patna
25-11-2025,Bihar,Patna,800023,0,5,patna
25-11-2025,Bihar,Patna,800024,1,7,patna
25-11-2025,Bihar,Patna,800030,0,1,patna
25-11-2025,Bihar,Patna,801103,2,70,patna
25-11-2025,Bihar,Patna,801112,0,15,patna
25-11-2025,Bihar,Patna,801305,1,7,patna
25-11-2025,Bihar,Patna,801507,0,5,patna
25-11-2025,Bihar,Patna,802160,0,5,patna
25-11-2025,Bihar,Patna,803110,0,3,patna
25-11-2025,Bihar,Patna,803221,1,24,patna
25-11-2025,Bihar,Patna,804401,0,1,patna
25-11-2025,Bihar,Patna,804453,3,80,patna
25-11-2025,Bihar,Patna,848501,0,1,patna
26-11-2025,Bihar,Patna,800002,0,22,patna
26-11-2025,Bihar,Patna,800008,2,55,patna
26-11-2025,Bihar,Patna,800012,0,21,patna
26-11-2025,Bihar,Patna,801108,2,28,patna
26-11-2025,Bihar,Patna,803202,4,55,patna
26-11-2025,Bihar,Patna,803203,0,1,patna
26-11-2025,Bihar,Patna,803211,1,21,patna
26-11-2025,Bihar,Patna,803212,3,56,patna
26-11-2025,Bihar,Patna,803306,1,18,patna
26-11-2025,Bihar,Patna,804423,0,2,patna
01-12-2025,Bihar,Patna,800003,0,11,patna
01-12-2025,Bihar,Patna,800004,0,28,patna
01-12-2025,Bihar,Patna,800011,0,22,patna
01-12-2025,Bihar,Patna,800023,0,14,patna
01-12-2025,Bihar,Patna,801304,1,7,patna
01-12-2025,Bihar,Patna,803203,0,4,patna
01-12-2025,Bihar,Patna,803303,1,8,patna
01-12-2025,Bihar,Patna,804426,0,7,patna
01-12-2025,Bihar,Patna,804452,7,83,patna
27-11-2025,Bihar,Patna,800003,0,8,patna
27-11-2025,Bihar,Patna,800012,3,35,patna
27-11-2025,Bihar,Patna,800013,0,7,patna
27-11-2025,Bihar,Patna,800024,1,12,patna
27-11-2025,Bihar,Patna,801102,9,26,patna
27-11-2025,Bihar,Patna,801105,2,29,patna
27-11-2025,Bihar,Patna,801109,3,87,patna
27-11-2025,Bihar,Patna,801113,1,29,patna
27-11-2025,Bihar,Patna,801304,0,9,patna
27-11-2025,Bihar,Patna,803203,2,5,patna
27-11-2025,Bihar,Patna,803302,4,39,patna
27-11-2025,Bihar,Patna,803303,4,12,patna
27-11-2025,Bihar,Patna,804451,3,63,patna
27-11-2025,Bihar,Patna,804453,9,97,patna
02-12-2025,Bihar,Patna,800006,2,32,patna
02-12-2025,Bihar,Patna,800007,3,46,patna
02-12-2025,Bihar,Patna,800011,1,23,patna
02-12-2025,Bihar,Patna,801118,0,2,patna
02-12-2025,Bihar,Patna,801506,0,13,patna
02-12-2025,Bihar,Patna,803201,5,76,patna
02-12-2025,Bihar,Patna,803202,8,52,patna
02-12-2025,Bihar,Patna,803301,3,24,patna
02-12-2025,Bihar,Patna,804401,0,2,patna
28-11-2025,Bihar,Patna,800009,1,36,patna
28-11-2025,Bihar,Patna,801101,0,1,patna
28-11-2025,Bihar,Patna,801105,4,40,patna
28-11-2025,Bihar,Patna,801108,5,51,patna
28-11-2025,Bihar,Patna,801110,2,70,patna
28-11-2025,Bihar,Patna,801304,1,7,patna
28-11-2025,Bihar,Patna,803206,1,6,patna
28-11-2025,Bihar,Patna,803211,3,20,patna
28-11-2025,Bihar,Patna,804453,6,115,patna
30-11-2025,Bihar,Patna,800003,1,2,patna
30-11-2025,Bihar,Patna,800007,1,17,patna
30-11-2025,Bihar,Patna,800011,2,8,patna
30-11-2025,Bihar,Patna,800012,0,14,patna
30-11-2025,Bihar,Patna,800016,0,5,patna
30-11-2025,Bihar,Patna,801104,1,14,patna
30-11-2025,Bihar,Patna,801112,0,2,patna
30-11-2025,Bihar,Patna,801505,2,26,patna
30-11-2025,Bihar,Patna,801506,0,1,patna
30-11-2025,Bihar,Patna,803110,2,5,patna
30-11-2025,Bihar,Patna,803211,2,5,patna
30-11-2025,Bihar,Patna,803212,2,14,patna
30-11-2025,Bihar,Patna,803221,1,5,patna
30-11-2025,Bihar,Patna,803302,0,9,patna
30-11-2025,Bihar,Patna,804451,1,9,patna
30-11-2025,Bihar,Patna,811104,1,4,patna
29-11-2025,Bihar,Patna,800003,4,16,patna
29-11-2025,Bihar,Patna,800004,0,20,patna
29-11-2025,Bihar,Patna,800008,2,73,patna
29-11-2025,Bihar,Patna,800012,1,27,patna
29-11-2025,Bihar,Patna,800025,1,4,patna
29-11-2025,Bihar,Patna,800027,0,9,patna
29-11-2025,Bihar,Patna,801102,2,28,patna
29-11-2025,Bihar,Patna,801118,0,1,patna
29-11-2025,Bihar,Patna,801304,0,10,patna
29-11-2025,Bihar,Patna,801507,0,9,patna
29-11-2025,Bihar,Patna,803110,1,9,patna
29-11-2025,Bihar,Patna,803201,4,64,patna
29-11-2025,Bihar,Patna,803221,0,19,patna
29-11-2025,Bihar,Patna,803302,4,38,patna
29-11-2025,Bihar,Patna,803306,0,10,patna
16-11-2025,Bihar,Patna,803307,0,4,patna
10-12-2025,Bihar,Patna,804401,0,1,patna
13-12-2025,Bihar,Patna,800030,1,2,patna
14-12-2025,Bihar,Patna,800005,0,1,patna
20-12-2025,Bihar,Patna,801101,1,0,patna
27-11-2025,Bihar,Patna,811302,0,1,patna
28-11-2025,Bihar,Patna,800030,0,1,patna
28-12-2025,Bihar,Patna,800012,0,7,patna
28-12-2025,Bihar,Patna,800027,2,8,patna
28-12-2025,Bihar,Patna,801506,0,2,patna
28-12-2025,Bihar,Patna,803201,5,41,patna
28-12-2025,Bihar,Patna,803221,1,8,patna
28-12-2025,Bihar,Patna,804452,9,46,patna
28-12-2025,Bihar,Patna,804454,0,9,patna
29-12-2025,Bihar,Patna,800014,3,24,patna
29-12-2025,Bihar,Patna,800018,1,13,patna
29-12-2025,Bihar,Patna,800024,1,9,patna
29-12-2025,Bihar,Patna,801105,1,23,patna
29-12-2025,Bihar,Patna,801505,3,47,patna
29-12-2025,Bihar,Patna,803206,0,2,patna
29-12-2025,Bihar,Patna,803212,9,57,patna
29-12-2025,Bihar,Patna,803301,1,10,patna
29-12-2025,Bihar,Patna,803302,4,32,patna
29-12-2025,Bihar,Patna,804454,4,14,patna
31-12-2025,Bihar,Patna,800001,3,78,patna
31-12-2025,Bihar,Patna,800002,0,37,patna
31-12-2025,Bihar,Patna,800006,3,29,patna
31-12-2025,Bihar,Patna,800008,4,85,patna
31-12-2025,Bihar,Patna,800009,2,35,patna
31-12-2025,Bihar,Patna,800010,0,2,patna
31-12-2025,Bihar,Patna,800014,0,27,patna
31-12-2025,Bihar,Patna,800020,0,18,patna
31-12-2025,Bihar,Patna,800111,2,15,patna
31-12-2025,Bihar,Patna,801110,1,78,patna
31-12-2025,Bihar,Patna,801118,0,2,patna
31-12-2025,Bihar,Patna,802160,1,1,patna
31-12-2025,Bihar,Patna,803201,3,51,patna
31-12-2025,Bihar,Patna,803211,1,15,patna
31-12-2025,Bihar,Patna,803302,2,48,patna
31-12-2025,Bihar,Patna,803303,2,5,patna
31-12-2025,Bihar,Patna,804423,1,5,patna
31-12-2025,Bihar,Patna,804451,3,34,patna
01-01-2026,Bihar,Patna,800001,9,30,patna
01-01-2026,Bihar,Patna,800013,1,7,patna
01-01-2026,Bihar,Patna,800014,0,11,patna
01-01-2026,Bihar,Patna,800025,0,7,patna
01-01-2026,Bihar,Patna,800026,1,6,patna
01-01-2026,Bihar,Patna,800027,0,9,patna
01-01-2026,Bihar,Patna,801102,2,14,patna
01-01-2026,Bihar,Patna,801113,0,14,patna
01-01-2026,Bihar,Patna,801507,0,2,patna
01-01-2026,Bihar,Patna,803202,4,28,patna
01-01-2026,Bihar,Patna,803211,0,9,patna
01-01-2026,Bihar,Patna,803213,0,23,patna
01-01-2026,Bihar,Patna,803306,0,3,patna
01-01-2026,Bihar,Patna,803307,0,2,patna
01-01-2026,Bihar,Patna,804451,3,24,patna
01-01-2026,Bihar,Patna,811104,0,1,patna
03-01-2026,Bihar,Patna,800002,1,4,patna
03-01-2026,Bihar,Patna,800008,2,24,patna
03-01-2026,Bihar,Patna,800026,0,4,patna
03-01-2026,Bihar,Patna,800027,0,3,patna
03-01-2026,Bihar,Patna,801102,2,1,patna
03-01-2026,Bihar,Patna,801112,1,2,patna
03-01-2026,Bihar,Patna,801502,0,4,patna
03-01-2026,Bihar,Patna,801505,1,14,patna
03-01-2026,Bihar,Patna,802160,0,3,patna
03-01-2026,Bihar,Patna,804426,0,2,patna
03-01-2026,Bihar,Patna,804454,0,6,patna
02-01-2026,Bihar,Patna,800001,7,30,patna
02-01-2026,Bihar,Patna,800008,4,33,patna
02-01-2026,Bihar,Patna,800014,3,11,patna
02-01-2026,Bihar,Patna,800026,1,7,patna
02-01-2026,Bihar,Patna,801104,5,27,patna
02-01-2026,Bihar,Patna,801109,4,25,patna
02-01-2026,Bihar,Patna,801502,1,4,patna
02-01-2026,Bihar,Patna,801505,6,32,patna
02-01-2026,Bihar,Patna,802160,0,1,patna
02-01-2026,Bihar,Patna,803201,12,34,patna
02-01-2026,Bihar,Patna,803202,11,32,patna
02-01-2026,Bihar,Patna,803203,0,2,patna
02-01-2026,Bihar,Patna,803211,3,10,patna
02-01-2026,Bihar,Patna,803302,2,18,patna
02-01-2026,Bihar,Patna,804451,5,28,patna
23-12-2025,Bihar,Patna,800001,8,64,patna
23-12-2025,Bihar,Patna,800003,1,10,patna
23-12-2025,Bihar,Patna,800008,6,85,patna
23-12-2025,Bihar,Patna,800025,1,7,patna
23-12-2025,Bihar,Patna,801102,3,36,patna
23-12-2025,Bihar,Patna,801104,9,52,patna
23-12-2025,Bihar,Patna,801110,5,65,patna
23-12-2025,Bihar,Patna,801503,11,132,patna
23-12-2025,Bihar,Patna,802160,0,2,patna
23-12-2025,Bihar,Patna,803206,2,3,patna
23-12-2025,Bihar,Patna,803212,8,50,patna
23-12-2025,Bihar,Patna,803214,2,37,patna
23-12-2025,Bihar,Patna,803306,2,15,patna
23-12-2025,Bihar,Patna,803307,0,5,patna
23-12-2025,Bihar,Patna,804401,0,2,patna
23-12-2025,Bihar,Patna,804451,7,39,patna
23-12-2025,Bihar,Patna,804452,4,76,patna
24-12-2025,Bihar,Patna,800007,5,43,patna
24-12-2025,Bihar,Patna,800009,2,24,patna
24-12-2025,Bihar,Patna,800020,6,26,patna
24-12-2025,Bihar,Patna,800025,0,10,patna
24-12-2025,Bihar,Patna,800111,1,25,patna
24-12-2025,Bihar,Patna,801112,2,17,patna
24-12-2025,Bihar,Patna,801502,1,11,patna
24-12-2025,Bihar,Patna,803212,5,56,patna
24-12-2025,Bihar,Patna,803301,0,36,patna
24-12-2025,Bihar,Patna,803306,2,8,patna
24-12-2025,Bihar,Patna,804423,0,3,patna
24-12-2025,Bihar,Patna,804451,8,38,patna
25-12-2025,Bihar,Patna,800010,0,2,patna
25-12-2025,Bihar,Patna,800018,0,7,patna
25-12-2025,Bihar,Patna,800027,1,13,patna
25-12-2025,Bihar,Patna,801102,1,8,patna
25-12-2025,Bihar,Patna,801117,0,2,patna
25-12-2025,Bihar,Patna,801305,1,3,patna
25-12-2025,Bihar,Patna,801503,3,78,patna
25-12-2025,Bihar,Patna,801505,1,42,patna
25-12-2025,Bihar,Patna,803110,0,7,patna
25-12-2025,Bihar,Patna,803203,1,1,patna
25-12-2025,Bihar,Patna,803307,0,2,patna
25-12-2025,Bihar,Patna,804451,4,23,patna
25-12-2025,Bihar,Patna,804452,2,32,patna
26-12-2025,Bihar,Patna,800001,2,56,patna
26-12-2025,Bihar,Patna,800003,2,15,patna
26-12-2025,Bihar,Patna,800007,5,60,patna
26-12-2025,Bihar,Patna,800011,0,16,patna
26-12-2025,Bihar,Patna,800024,0,9,patna
26-12-2025,Bihar,Patna,800027,1,3,patna
26-12-2025,Bihar,Patna,800111,1,25,patna
26-12-2025,Bihar,Patna,801104,5,47,patna
26-12-2025,Bihar,Patna,801105,0,29,patna
26-12-2025,Bihar,Patna,801118,1,3,patna
26-12-2025,Bihar,Patna,801505,7,59,patna
26-12-2025,Bihar,Patna,803110,0,19,patna
26-12-2025,Bihar,Patna,803201,15,62,patna
26-12-2025,Bihar,Patna,803202,14,55,patna
26-12-2025,Bihar,Patna,803213,6,77,patna
26-12-2025,Bihar,Patna,803307,1,13,patna
26-12-2025,Bihar,Patna,804454,5,19,patna
27-12-2025,Bihar,Patna,800013,0,8,patna
27-12-2025,Bihar,Patna,800014,0,15,patna
27-12-2025,Bihar,Patna,800018,2,5,patna
27-12-2025,Bihar,Patna,800030,0,2,patna
27-12-2025,Bihar,Patna,801103,3,54,patna
27-12-2025,Bihar,Patna,801112,0,13,patna
27-12-2025,Bihar,Patna,801503,4,105,patna
27-12-2025,Bihar,Patna,803201,2,35,patna
27-12-2025,Bihar,Patna,803213,3,60,patna
27-12-2025,Bihar,Patna,804451,4,44,patna
18-12-2025,Bihar,Patna,800008,12,86,patna
18-12-2025,Bihar,Patna,800027,2,17,patna
18-12-2025,Bihar,Patna,800030,0,1,patna
18-12-2025,Bihar,Patna,801104,4,35,patna
18-12-2025,Bihar,Patna,801112,0,19,patna
18-12-2025,Bihar,Patna,801304,4,16,patna
18-12-2025,Bihar,Patna,801305,0,17,patna
18-12-2025,Bihar,Patna,803206,1,1,patna
18-12-2025,Bihar,Patna,803221,0,16,patna
18-12-2025,Bihar,Patna,803301,1,33,patna
18-12-2025,Bihar,Patna,803302,4,51,patna
18-12-2025,Bihar,Patna,804401,0,7,patna
18-12-2025,Bihar,Patna,811104,0,11,patna
19-12-2025,Bihar,Patna,800009,2,22,patna
19-12-2025,Bihar,Patna,800011,1,17,patna
19-12-2025,Bihar,Patna,801102,5,19,patna
19-12-2025,Bihar,Patna,801503,8,76,patna
19-12-2025,Bihar,Patna,801505,7,49,patna
19-12-2025,Bihar,Patna,801507,0,8,patna
19-12-2025,Bihar,Patna,802160,0,3,patna
19-12-2025,Bihar,Patna,803221,4,20,patna
19-12-2025,Bihar,Patna,803302,4,39,patna
19-12-2025,Bihar,Patna,804452,6,75,patna
20-12-2025,Bihar,Patna,800001,3,44,patna
20-12-2025,Bihar,Patna,800003,0,11,patna
20-12-2025,Bihar,Patna,800026,1,14,patna
20-12-2025,Bihar,Patna,801108,3,26,patna
20-12-2025,Bihar,Patna,802160,1,1,patna
20-12-2025,Bihar,Patna,803213,11,44,patna
20-12-2025,Bihar,Patna,803307,1,7,patna
21-12-2025,Bihar,Patna,800013,0,3,patna
21-12-2025,Bihar,Patna,800016,0,6,patna
21-12-2025,Bihar,Patna,800026,1,3,patna
21-12-2025,Bihar,Patna,801108,1,24,patna
21-12-2025,Bihar,Patna,801110,1,24,patna
21-12-2025,Bihar,Patna,801112,0,4,patna
21-12-2025,Bihar,Patna,801113,0,6,patna
21-12-2025,Bihar,Patna,801304,1,4,patna
21-12-2025,Bihar,Patna,801505,1,22,patna
21-12-2025,Bihar,Patna,803206,0,2,patna
21-12-2025,Bihar,Patna,803211,1,4,patna
21-12-2025,Bihar,Patna,803213,0,23,patna
21-12-2025,Bihar,Patna,804426,0,5,patna
21-12-2025,Bihar,Patna,804453,3,31,patna
21-12-2025,Bihar,Patna,804454,0,7,patna
21-12-2025,Bihar,Patna,811104,0,1,patna
22-12-2025,Bihar,Patna,800003,0,6,patna
22-12-2025,Bihar,Patna,800013,1,5,patna
22-12-2025,Bihar,Patna,800018,0,8,patna
22-12-2025,Bihar,Patna,800026,0,13,patna
22-12-2025,Bihar,Patna,800029,1,0,patna
22-12-2025,Bihar,Patna,801103,4,35,patna
22-12-2025,Bihar,Patna,801113,0,11,patna
22-12-2025,Bihar,Patna,801506,0,1,patna
22-12-2025,Bihar,Patna,803202,10,50,patna
22-12-2025,Bihar,Patna,803203,0,4,patna
22-12-2025,Bihar,Patna,803302,5,55,patna
22-12-2025,Bihar,Patna,803306,0,15,patna
22-12-2025,Bihar,Patna,804452,6,76,patna
13-12-2025,Bihar,Patna,800004,2,22,patna
13-12-2025,Bihar,Patna,800023,1,4,patna
13-12-2025,Bihar,Patna,800026,2,8,patna
13-12-2025,Bihar,Patna,801305,2,7,patna
13-12-2025,Bihar,Patna,803202,7,46,patna
13-12-2025,Bihar,Patna,803302,1,33,patna
15-12-2025,Bihar,Patna,800010,0,6,patna
15-12-2025,Bihar,Patna,800012,1,34,patna
15-12-2025,Bihar,Patna,800018,1,5,patna
15-12-2025,Bihar,Patna,800023,1,16,patna
15-12-2025,Bihar,Patna,801104,3,65,patna
15-12-2025,Bihar,Patna,801108,10,86,patna
15-12-2025,Bihar,Patna,801110,6,82,patna
15-12-2025,Bihar,Patna,801112,2,29,patna
15-12-2025,Bihar,Patna,801505,6,78,patna
15-12-2025,Bihar,Patna,802160,0,6,patna
15-12-2025,Bihar,Patna,803203,0,6,patna
15-12-2025,Bihar,Patna,803206,1,3,patna
15-12-2025,Bihar,Patna,804452,10,119,patna
14-12-2025,Bihar,Patna,800006,0,11,patna
14-12-2025,Bihar,Patna,800012,0,6,patna
14-12-2025,Bihar,Patna,800020,1,11,patna
14-12-2025,Bihar,Patna,801103,0,25,patna
14-12-2025,Bihar,Patna,801110,3,15,patna
14-12-2025,Bihar,Patna,801305,0,3,patna
14-12-2025,Bihar,Patna,801506,0,6,patna
14-12-2025,Bihar,Patna,803110,0,6,patna
14-12-2025,Bihar,Patna,803212,3,15,patna
14-12-2025,Bihar,Patna,803301,1,9,patna
14-12-2025,Bihar,Patna,811104,1,2,patna
01-03-2025,Bihar,Patna,803301,69,465,patna
01-03-2025,Bihar,Patna,800012,50,457,patna
01-03-2025,Bihar,Patna,801112,36,460,patna
01-03-2025,Bihar,Patna,803307,19,144,patna
01-09-2025,Bihar,Patna,800007,5,61,patna
01-09-2025,Bihar,Patna,800014,4,23,patna
01-09-2025,Bihar,Patna,800020,6,51,patna
01-09-2025,Bihar,Patna,801103,8,65,patna
01-09-2025,Bihar,Patna,801113,5,27,patna
01-09-2025,Bihar,Patna,803201,12,286,patna
01-09-2025,Bihar,Patna,803214,2,84,patna
01-09-2025,Bihar,Patna,803215,1,0,patna
01-09-2025,Bihar,Patna,803221,6,37,patna
01-09-2025,Bihar,Patna,803301,1,39,patna
01-09-2025,Bihar,Patna,804401,0,2,patna
01-09-2025,Bihar,Patna,804426,0,13,patna
01-09-2025,Bihar,Patna,804454,2,22,patna
01-09-2025,Bihar,Patna,811104,1,35,patna
02-09-2025,Bihar,Patna,800008,9,101,patna
02-09-2025,Bihar,Patna,800025,0,7,patna
02-09-2025,Bihar,Patna,800111,1,25,patna
02-09-2025,Bihar,Patna,801105,4,42,patna
02-09-2025,Bihar,Patna,801112,3,26,patna
02-09-2025,Bihar,Patna,801118,2,3,patna
02-09-2025,Bihar,Patna,801305,2,77,patna
02-09-2025,Bihar,Patna,801503,9,187,patna
02-09-2025,Bihar,Patna,801505,7,82,patna
02-09-2025,Bihar,Patna,802160,2,5,patna
02-09-2025,Bihar,Patna,803301,3,32,patna
02-09-2025,Bihar,Patna,803302,6,106,patna
02-09-2025,Bihar,Patna,803307,0,43,patna
02-09-2025,Bihar,Patna,804452,9,113,patna
04-09-2025,Bihar,Patna,800007,3,55,patna
04-09-2025,Bihar,Patna,800009,6,98,patna
04-09-2025,Bihar,Patna,800018,1,8,patna
04-09-2025,Bihar,Patna,800027,2,11,patna
04-09-2025,Bihar,Patna,801506,0,9,patna
04-09-2025,Bihar,Patna,801507,1,8,patna
04-09-2025,Bihar,Patna,802160,1,1,patna
04-09-2025,Bihar,Patna,803201,6,251,patna
04-09-2025,Bihar,Patna,803214,10,87,patna
04-09-2025,Bihar,Patna,803306,3,38,patna
04-09-2025,Bihar,Patna,804452,8,84,patna
04-09-2025,Bihar,Patna,804453,12,80,patna
03-09-2025,Bihar,Patna,800013,0,11,patna
03-09-2025,Bihar,Patna,800025,2,3,patna
03-09-2025,Bihar,Patna,801113,2,10,patna
03-09-2025,Bihar,Patna,801503,7,127,patna
03-09-2025,Bihar,Patna,801505,6,67,patna
03-09-2025,Bihar,Patna,803214,5,66,patna
03-09-2025,Bihar,Patna,803301,1,22,patna
03-09-2025,Bihar,Patna,803302,6,44,patna
03-09-2025,Bihar,Patna,804451,8,60,patna
03-09-2025,Bihar,Patna,804454,1,22,patna
05-09-2025,Bihar,Patna,800006,2,33,patna
05-09-2025,Bihar,Patna,800009,1,62,patna
05-09-2025,Bihar,Patna,800016,0,13,patna
05-09-2025,Bihar,Patna,800018,0,2,patna
05-09-2025,Bihar,Patna,800020,2,25,patna
05-09-2025,Bihar,Patna,801102,1,20,patna
05-09-2025,Bihar,Patna,801117,0,2,patna
05-09-2025,Bihar,Patna,801118,1,2,patna
05-09-2025,Bihar,Patna,801305,0,36,patna
05-09-2025,Bihar,Patna,801507,1,16,patna
05-09-2025,Bihar,Patna,803202,8,176,patna
05-09-2025,Bihar,Patna,803306,1,23,patna
05-09-2025,Bihar,Patna,804423,0,5,patna
05-09-2025,Bihar,Patna,804451,7,65,patna
05-09-2025,Bihar,Patna,811104,0,19,patna
06-09-2025,Bihar,Patna,800010,3,11,patna
06-09-2025,Bihar,Patna,800020,3,35,patna
06-09-2025,Bihar,Patna,800025,3,11,patna
06-09-2025,Bihar,Patna,801109,4,63,patna
06-09-2025,Bihar,Patna,801117,0,6,patna
06-09-2025,Bihar,Patna,801118,1,6,patna
06-09-2025,Bihar,Patna,801505,10,68,patna
06-09-2025,Bihar,Patna,801506,1,10,patna
06-09-2025,Bihar,Patna,801507,0,8,patna
06-09-2025,Bihar,Patna,803221,4,44,patna
06-09-2025,Bihar,Patna,803306,1,20,patna
06-09-2025,Bihar,Patna,804423,1,8,patna
06-09-2025,Bihar,Patna,804452,10,160,patna
06-09-2025,Bihar,Patna,804453,18,114,patna
08-09-2025,Bihar,Patna,800011,2,24,patna
08-09-2025,Bihar,Patna,800020,6,43,patna
08-09-2025,Bihar,Patna,800024,1,15,patna
08-09-2025,Bihar,Patna,800026,3,21,patna
08-09-2025,Bihar,Patna,800030,0,1,patna
08-09-2025,Bihar,Patna,800111,2,32,patna
08-09-2025,Bihar,Patna,801105,5,48,patna
08-09-2025,Bihar,Patna,801110,9,86,patna
08-09-2025,Bihar,Patna,801113,1,55,patna
08-09-2025,Bihar,Patna,801503,18,196,patna
08-09-2025,Bihar,Patna,801505,7,97,patna
08-09-2025,Bihar,Patna,803214,7,66,patna
